,solute_smiles,solvent_smiles,solute_InChIKey,solvent_InChIKey,experimental_logX,temperature,MolLogP_solute,MolMR_solute,TPSA_solute,MolWt_solute,LabuteASA_solute,MaxPartialCharge_solute,MinPartialCharge_solute,NumHBA_solute,NumHBD_solute,MolLogP_solvent,MolMR_solvent,TPSA_solvent,MolWt_solvent,LabuteASA_solvent,MaxPartialCharge_solvent,MinPartialCharge_solvent,NumHBA_solvent,NumHBD_solvent,PEOE_VSA1_solute,PEOE_VSA2_solute,PEOE_VSA3_solute,PEOE_VSA4_solute,PEOE_VSA5_solute,PEOE_VSA6_solute,PEOE_VSA7_solute,PEOE_VSA8_solute,PEOE_VSA9_solute,PEOE_VSA10_solute,PEOE_VSA11_solute,PEOE_VSA12_solute,PEOE_VSA13_solute,PEOE_VSA14_solute,PEOE_VSA1_solvent,PEOE_VSA2_solvent,PEOE_VSA3_solvent,PEOE_VSA4_solvent,PEOE_VSA5_solvent,PEOE_VSA6_solvent,PEOE_VSA7_solvent,PEOE_VSA8_solvent,PEOE_VSA9_solvent,PEOE_VSA10_solvent,PEOE_VSA11_solvent,PEOE_VSA12_solvent,PEOE_VSA13_solvent,PEOE_VSA14_solvent,gamma_solute_0.1_0.9,gamma_inf_solute,gamma_inf_solvent,gamma_solute_0.2_0.8,gamma_solvent_0.8_0.2,gamma_solvent_0.9_0.1,Joback_Hfus_solute,Joback_Hvap_solute,Joback_Tm_solute,Joback_Tb_solute,Joback_Hfus_solvent,Joback_Hvap_solvent,Joback_Tm_solvent,Joback_Tb_solvent
1346,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,C1COCCO1,HDDSHPAODJUKPD-UHFFFAOYSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,-2.838631997765025,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.03320000000000001,21.637999999999995,18.46,88.106,37.055336676503906,0.07011439546557022,-0.37666763607345255,2,0,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.2159640504014262,0.5625280452461624,-0.013428920865032655,0.06902203406298452,0.04155030343969676,0.016863818404420045,36163.0,74369.0,493.01,746.04,12838.0,34256.0,199.6,369.24
1347,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC#N,HDDSHPAODJUKPD-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,-4.57170318601712,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.52988,11.287,23.79,41.053,19.496772823694872,0.05871482377124906,-0.1986584259265234,1,0,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.28271537606772984,1.117916487212719,0.10638298021244728,0.10935681876467332,0.11037483548044467,0.10904163988367213,36163.0,74369.0,493.01,746.04,2442.0,30524.0,177.29,347.44
1348,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC(C)=O,HDDSHPAODJUKPD-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,-3.647238808276169,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.5952999999999999,16.355,17.07,58.080000000000005,25.63065735666653,0.12626794356014373,-0.30034390268719197,1,0,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.783244946364939,0.0,0.0,0.0,0.0,-0.1715625394696172,-0.13917121507863894,-0.21085719380189857,-0.15062343924788876,-0.14302750784815113,-0.17636605646774733,36163.0,74369.0,493.01,746.04,5125.0,29018.0,173.5,322.11
1349,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CC(C)O,HDDSHPAODJUKPD-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-4.385524633909605,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.38710000000000006,17.354800000000004,20.23,60.096000000000004,26.263369008818774,0.04834761180869219,-0.3937069016405105,1,1,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,5.106527394840706,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,-0.5032190922988773,-0.593347199885511,-0.6107634913635251,-0.3934209476087292,-0.3859246393044453,-0.4895875671868232,36163.0,74369.0,493.01,746.04,4091.0,38563.0,169.39,359.97999999999996
1350,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCCCO,HDDSHPAODJUKPD-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-3.9546770212133424,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.7787999999999999,21.993799999999997,20.23,74.12299999999999,32.62831112321538,0.043042283485206966,-0.39637675206921097,1,1,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.45054998474064417,-0.5145059210328754,-0.6297908065565448,-0.36478111411876246,-0.36951012185361326,-0.4858671708971147,36163.0,74369.0,493.01,746.04,10203.999999999998,41177.00000000001,195.66,383.29999999999995
1351,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCCO,HDDSHPAODJUKPD-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,-4.001087095641214,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.3887,17.376800000000003,20.23,60.096,26.26336900881878,0.04278927992053378,-0.39638735063233616,1,1,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.5790046945090587,-0.7545898498013571,-0.5723919781496204,-0.42055703246656606,-0.39618665911790746,-0.48039714622217466,36163.0,74369.0,493.01,746.04,7614.0,38951.0,184.39,360.41999999999996
1352,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCO,HDDSHPAODJUKPD-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-3.808133040422336,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,-0.0014000000000000123,12.759800000000002,20.23,46.069,19.89842689442217,0.04022058174908642,-0.3966637147812598,1,1,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.7339251890524957,-1.1144312323739842,-0.5297852359711682,-0.4698985828715405,-0.41830745349900356,-0.47475541224145634,36163.0,74369.0,493.01,746.04,5024.0,36725.0,173.12,337.53999999999996
1353,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CCOC(C)=O,HDDSHPAODJUKPD-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,-3.2735988378970777,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,0.5694,22.30699999999999,26.3,88.106,37.10914470057002,0.3021127777269908,-0.4661718899744166,2,0,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,5.969305287951849,-0.24637154250389814,-0.142667275466228,-0.37401025873650345,-0.2291267942218313,-0.22739144140640521,-0.29595970454079323,36163.0,74369.0,493.01,746.04,10484.999999999998,31905.0,177.17000000000002,349.34
1354,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CN(C)C=O,HDDSHPAODJUKPD-UHFFFAOYSA-N,ZMXDDKWLCZADIW-UHFFFAOYSA-N,-1.0015226969634936,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,-0.2956000000000001,19.750999999999998,20.310000000000002,73.095,31.390491026869903,0.2086847180796838,-0.35138679501082243,1,0,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,0.0,0.0,0.0,14.09534396535438,0.0,0.0,0.0,6.410095306116121,0.0,0.0,0.32634913735010257,0.9891727126905681,0.12099088884141834,0.14203466776849108,0.12844090706013245,0.1260137394854289,36163.0,74369.0,493.01,746.04,8836.0,31035.0,198.04000000000002,329.34
1355,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,CO,HDDSHPAODJUKPD-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-4.288952396132967,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,-0.3915,8.1428,20.23,32.042,13.533484780025564,0.031940683717728124,-0.3996302435573072,1,1,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.6916665234157414,1.8806306964346307,0.42187506265044683,0.3755015623400132,0.35593742656245747,0.3899912923845185,36163.0,74369.0,493.01,746.04,2434.0,34499.0,161.85,314.65999999999997
1356,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,OCCO,HDDSHPAODJUKPD-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,-3.5159850373324373,298.15,3.892400000000001,82.68640000000003,67.00999999999999,299.355,125.27689402657418,0.4131899633782256,-0.45257185717285847,4,2,-1.0290000000000001,14.171600000000002,40.46,62.068000000000005,24.69266064661818,0.06622663964681728,-0.3939905415754596,2,2,9.720841474747257,5.316788604006331,9.77851570501903,0.0,0.0,29.960986154775945,30.33183534230805,9.79096695103555,18.143198976510057,0.0,0.0,5.948339280986494,0.0,6.093240070938415,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,0.0,1.1481790142526491,2.735423230377263,0.5830448593266185,0.5829066593331088,0.5250892563774411,0.5565428809187266,36163.0,74369.0,493.01,746.04,9112.0,53404.0,233.94,429.71999999999997
1357,COC(=O)[C@@H](N)CS.Cl,C1COCCO1,WHOHXJZQBJXAKL-DFWYDOINSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,-2.886056647693163,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.03320000000000001,21.637999999999995,18.46,88.106,37.055336676503906,0.07011439546557022,-0.37666763607345255,2,0,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,0.0,0.24121390104350582,0.35569350021763074,0.18498570848934415,0.16210462250238714,0.1448811577821078,0.16535426076911725,18716.0,53426.99999999999,295.44000000000005,522.42,12838.0,34256.0,199.6,369.24
1358,COC(=O)[C@@H](N)CS.Cl,CC#N,WHOHXJZQBJXAKL-DFWYDOINSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,-3.397940008672037,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.52988,11.287,23.79,41.053,19.496772823694872,0.05871482377124906,-0.1986584259265234,1,0,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,0.0,0.0,0.0,-0.16478205119546857,-0.16993426205671186,-0.25208161354668657,-0.1442785297088215,-0.15050660925365675,-0.19779667379404833,18716.0,53426.99999999999,295.44000000000005,522.42,2442.0,30524.0,177.29,347.44
1359,COC(=O)[C@@H](N)CS.Cl,CC(C)=O,WHOHXJZQBJXAKL-DFWYDOINSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,-3.0604807473813813,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.5952999999999999,16.355,17.07,58.080000000000005,25.63065735666653,0.12626794356014373,-0.30034390268719197,1,0,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.783244946364939,0.0,0.0,0.0,0.0,-0.032380165593993974,-0.02999850004209774,-0.04331821907534244,-0.0286770496652217,-0.028412963295623376,-0.03567261823213384,18716.0,53426.99999999999,295.44000000000005,522.42,5125.0,29018.0,173.5,322.11
1360,COC(=O)[C@@H](N)CS.Cl,CC(C)CO,WHOHXJZQBJXAKL-DFWYDOINSA-N,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-2.2668027348934308,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.6347,21.923799999999996,20.23,74.12299999999999,32.62831112321538,0.045348803787554154,-0.39610984383746906,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,13.847474399381248,5.917906046161393,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.4638026270623068,0.7735357602228747,0.3003290828618301,0.28441261911665205,0.2490513803665746,0.27579788996097965,18716.0,53426.99999999999,295.44000000000005,522.42,6681.0,40789.0,180.66,382.85999999999996
1361,COC(=O)[C@@H](N)CS.Cl,CC(C)O,WHOHXJZQBJXAKL-DFWYDOINSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-2.290730039024169,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.38710000000000006,17.354800000000004,20.23,60.096000000000004,26.263369008818774,0.04834761180869219,-0.3937069016405105,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.46764903229556193,0.9048080729953667,0.2516411582341181,0.2564380004836553,0.2226763850779982,0.2383922552702393,18716.0,53426.99999999999,295.44000000000005,522.42,4091.0,38563.0,169.39,359.97999999999996
1362,COC(=O)[C@@H](N)CS.Cl,CCC(C)=O,WHOHXJZQBJXAKL-DFWYDOINSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,-2.87942606879415,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.9854,20.971999999999994,17.07,72.10699999999999,31.995599471063137,0.12906503252603763,-0.3000423849594125,1,0,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.4208216229260096,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.08333463796462576,0.12948903189489563,0.055501744798728346,0.05318531937597861,0.046134324170132676,0.05110325581446755,18716.0,53426.99999999999,295.44000000000005,522.42,7714.999999999999,31244.0,184.77,344.99
1363,COC(=O)[C@@H](N)CS.Cl,CCC(C)O,WHOHXJZQBJXAKL-DFWYDOINSA-N,BTANRVKWQNVYAZ-UHFFFAOYSA-N,-2.4294570601181023,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.7771999999999999,21.971799999999995,20.23,74.12299999999999,32.62831112321538,0.05090390435353903,-0.39343008722162376,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.6858094418992235,1.1552545926320676,0.44659320736711855,0.41955165234092995,0.36890764765820955,0.4092662262449526,18716.0,53426.99999999999,295.44000000000005,522.42,6681.0,40789.0,180.66,382.85999999999996
1364,COC(=O)[C@@H](N)CS.Cl,CCCCCO,WHOHXJZQBJXAKL-DFWYDOINSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,-2.1791420105603,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,1.1689,26.61079999999999,20.23,88.14999999999999,38.99325323761199,0.04305223345357219,-0.3963765707960063,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.6286728074533525,0.9640683547939383,0.4687999252576373,0.4127777776224837,0.3690737481456242,0.419867223618883,18716.0,53426.99999999999,295.44000000000005,522.42,12793.999999999998,43403.00000000001,206.93,406.17999999999995
1365,COC(=O)[C@@H](N)CS.Cl,CCCCO,WHOHXJZQBJXAKL-DFWYDOINSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-2.072116589669293,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.7787999999999999,21.993799999999997,20.23,74.12299999999999,32.62831112321538,0.043042283485206966,-0.39637675206921097,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.4649691778329637,0.774910241880435,0.30143245244804145,0.285297835878178,0.249861413713402,0.27675511327846714,18716.0,53426.99999999999,295.44000000000005,522.42,10203.999999999998,41177.00000000001,195.66,383.29999999999995
1366,COC(=O)[C@@H](N)CS.Cl,CCCO,WHOHXJZQBJXAKL-DFWYDOINSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,-1.9051796196452,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.3887,17.376800000000003,20.23,60.096,26.26336900881878,0.04278927992053378,-0.39638735063233616,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.2525527867540882,0.5002032231261945,0.12358074036626246,0.13347126958485458,0.1140074517744388,0.11958389049810968,18716.0,53426.99999999999,295.44000000000005,522.42,7614.0,38951.0,184.39,360.41999999999996
1367,COC(=O)[C@@H](N)CS.Cl,CCO,WHOHXJZQBJXAKL-DFWYDOINSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-1.4724989890188798,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,-0.0014000000000000123,12.759800000000002,20.23,46.069,19.89842689442217,0.04022058174908642,-0.3966637147812598,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.03106485829766817,0.07312578072447483,-0.06906305794398888,-0.048005556656821054,-0.043428257527488884,-0.056120126372977176,18716.0,53426.99999999999,295.44000000000005,522.42,5024.0,36725.0,173.12,337.53999999999996
1368,COC(=O)[C@@H](N)CS.Cl,CCOC(C)=O,WHOHXJZQBJXAKL-DFWYDOINSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,-3.823908740944319,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,0.5694,22.30699999999999,26.3,88.106,37.10914470057002,0.3021127777269908,-0.4661718899744166,2,0,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,5.969305287951849,-0.012025478411430392,0.09062995031683688,-0.10445490964281971,-0.04497652067004631,-0.052819580610106276,-0.07718619883047137,18716.0,53426.99999999999,295.44000000000005,522.42,10484.999999999998,31905.0,177.17000000000002,349.34
1369,COC(=O)[C@@H](N)CS.Cl,CO,WHOHXJZQBJXAKL-DFWYDOINSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-0.9435144070488845,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,-0.3915,8.1428,20.23,32.042,13.533484780025564,0.031940683717728124,-0.3996302435573072,1,1,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399292573878861,-0.9776193772985112,-0.426033925438082,-0.3996111759813229,-0.3479696780769483,-0.3882124386729633,18716.0,53426.99999999999,295.44000000000005,522.42,2434.0,34499.0,161.85,314.65999999999997
1370,COC(=O)[C@@H](N)CS.Cl,ClCCl,WHOHXJZQBJXAKL-DFWYDOINSA-N,YMWUJEATGCHHMB-UHFFFAOYSA-N,-3.958607314841775,298.15,-0.16169999999999973,41.09240000000001,52.32,171.64900000000003,65.75719531353388,0.3229826371738943,-0.46783126781400536,4,2,1.4215,16.573,0.0,84.93299999999999,29.3457834815929,0.09670639037649198,-0.10913232990050524,0,0,10.470530430962235,4.794537184071822,0.0,12.628789148012991,12.407033161179976,0.0,0.0,5.752853606746789,7.109797541277533,6.041840829147961,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,5.33918526701467,0.0,0.0,0.0,0.0,0.0,-0.4272319252386748,-0.6087934019164516,-0.36239590747411793,-0.29704079897948765,-0.27169982300873025,-0.3169974033825755,18716.0,53426.99999999999,295.44000000000005,522.42,6740.0,26590.0,160.87,297.34
1371,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,CCO,IAOZJIPTCAWIRG-QWRGUYRKSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-3.947690900352677,298.15,-0.31109999999999954,74.32090000000002,118.72000000000001,294.307,121.6330381971248,0.32820666018566713,-0.4811762161978014,5,3,-0.0014000000000000123,12.759800000000002,20.23,46.069,19.89842689442217,0.04022058174908642,-0.3966637147812598,1,1,20.893846429809273,9.589074368143644,4.794537184071822,0.0,0.0,30.33183534230805,5.563451491696996,6.4208216229260096,19.572459993351504,6.041840829147961,0.0,5.907179729351506,0.0,11.938610575903699,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.5103833850323384,-0.5880378604249431,-0.32872820568135963,-0.31719830419734746,-0.2691751147464784,-0.29987469573042047,43024.00000000001,93593.0,595.72,895.01,5024.0,36725.0,173.12,337.53999999999996
1372,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,CO,IAOZJIPTCAWIRG-QWRGUYRKSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-3.0797201053670515,298.15,-0.31109999999999954,74.32090000000002,118.72000000000001,294.307,121.6330381971248,0.32820666018566713,-0.4811762161978014,5,3,-0.3915,8.1428,20.23,32.042,13.533484780025564,0.031940683717728124,-0.3996302435573072,1,1,20.893846429809273,9.589074368143644,4.794537184071822,0.0,0.0,30.33183534230805,5.563451491696996,6.4208216229260096,19.572459993351504,6.041840829147961,0.0,5.907179729351506,0.0,11.938610575903699,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,-0.7227175095493341,-1.208415600569163,-0.43150588082454044,-0.41473269913864963,-0.36298245048979827,-0.3985027121533779,43024.00000000001,93593.0,595.72,895.01,2434.0,34499.0,161.85,314.65999999999997
